Electrode_ID,Neuron_ID,Spike_Frame,Spike_Time_Seconds
Ch8,Ch8_U1,23048486,576.21215
Ch32,Ch32_U3,23048488,576.2122
Ch12,Ch12_U1,23048489,576.212225
Ch34,Ch34_U1,23048493,576.212325
Ch12,Ch12_U1,23048501,576.212525
Ch26,Ch26_U4,23048510,576.21275
Ch8,Ch8_U2,23048512,576.2128
Ch29,Ch29_U3,23048516,576.2129
Ch32,Ch32_U1,23048516,576.2129
Ch0,Ch0_U1,23048517,576.212925
Ch31,Ch31_U1,23048523,576.213075
Ch29,Ch29_U2,23048525,576.213125
Ch51,Ch51_U1,23048531,576.213275
Ch52,Ch52_U2,23048543,576.213575
Ch38,Ch38_U1,23048545,576.213625
Ch3,Ch3_U1,23048547,576.213675
Ch30,Ch30_U1,23048548,576.2137
Ch19,Ch19_U5,23048556,576.2139
Ch52,Ch52_U1,23048558,576.21395
Ch8,Ch8_U2,23048558,576.21395
Ch18,Ch18_U2,23048559,576.213975
Ch5,Ch5_U1,23048561,576.214025
Ch36,Ch36_U2,23048570,576.21425
Ch52,Ch52_U5,23048573,576.214325
Ch37,Ch37_U1,23048574,576.21435
Ch0,Ch0_U1,23048580,576.2145
Ch36,Ch36_U2,23048583,576.214575
Ch52,Ch52_U5,23048586,576.21465
Ch0,Ch0_U1,23048601,576.215025
Ch8,Ch8_U1,23048602,576.21505
Ch29,Ch29_U3,23048602,576.21505
Ch29,Ch29_U1,23048607,576.215175
Ch30,Ch30_U1,23048615,576.215375
Ch47,Ch47_U1,23048615,576.215375
Ch8,Ch8_U2,23048622,576.21555
Ch6,Ch6_U2,23048623,576.215575
Ch38,Ch38_U4,23048629,576.215725
Ch37,Ch37_U1,23048659,576.216475
Ch6,Ch6_U2,23048666,576.21665
Ch0,Ch0_U1,23048676,576.2169
Ch51,Ch51_U1,23048679,576.216975
Ch51,Ch51_U1,23048694,576.21735
Ch30,Ch30_U2,23048696,576.2174
Ch54,Ch54_U2,23048701,576.217525
Ch36,Ch36_U2,23048705,576.217625
Ch29,Ch29_U2,23048713,576.217825
Ch0,Ch0_U1,23048732,576.2183
Ch2,Ch2_U1,23048732,576.2183
Ch3,Ch3_U1,23048742,576.21855
Ch52,Ch52_U2,23048744,576.2186
Ch31,Ch31_U2,23048754,576.21885
Ch47,Ch47_U2,23048756,576.2189
Ch51,Ch51_U1,23048759,576.218975
Ch8,Ch8_U1,23048770,576.21925
Ch30,Ch30_U2,23048783,576.219575
Ch54,Ch54_U2,23048796,576.2199
Ch35,Ch35_U1,23048796,576.2199
Ch12,Ch12_U1,23048826,576.22065
Ch26,Ch26_U1,23048827,576.220675
Ch16,Ch16_U1,23048832,576.2208
Ch52,Ch52_U2,23048846,576.22115
Ch21,Ch21_U1,23048848,576.2212
Ch30,Ch30_U2,23048864,576.2216
Ch54,Ch54_U2,23048887,576.222175
Ch51,Ch51_U1,23048892,576.2223
Ch51,Ch51_U1,23048923,576.223075
Ch30,Ch30_U2,23048938,576.22345
Ch26,Ch26_U4,23048938,576.22345
Ch8,Ch8_U1,23048943,576.223575
Ch0,Ch0_U1,23048955,576.223875
Ch31,Ch31_U1,23048966,576.22415
Ch16,Ch16_U2,23048968,576.2242
Ch51,Ch51_U1,23048998,576.22495
Ch30,Ch30_U2,23049020,576.2255
Ch29,Ch29_U2,23049028,576.2257
Ch36,Ch36_U2,23049058,576.22645
Ch36,Ch36_U1,23049070,576.22675
Ch51,Ch51_U1,23049103,576.227575
Ch30,Ch30_U2,23049146,576.22865
Ch26,Ch26_U4,23049180,576.2295
Ch36,Ch36_U2,23049243,576.231075
Ch51,Ch51_U1,23049277,576.231925
Ch0,Ch0_U1,23049314,576.23285
Ch36,Ch36_U2,23049379,576.234475
Ch36,Ch36_U2,23049420,576.2355
Ch22,Ch22_U1,23049474,576.23685
Ch30,Ch30_U2,23049534,576.23835
Ch0,Ch0_U1,23049545,576.238625
Ch30,Ch30_U1,23049685,576.242125
Ch36,Ch36_U2,23049693,576.242325
Ch30,Ch30_U2,23049876,576.2469
Ch26,Ch26_U4,23049919,576.247975
Ch54,Ch54_U3,23050035,576.250875
Ch26,Ch26_U4,23050161,576.254025
Ch30,Ch30_U2,23050184,576.2546
Ch30,Ch30_U1,23050299,576.257475
Ch54,Ch54_U2,23050345,576.258625
Ch26,Ch26_U4,23050351,576.258775
Ch54,Ch54_U2,23050360,576.259
Ch0,Ch0_U1,23050398,576.25995
Ch30,Ch30_U2,23050482,576.26205
Ch26,Ch26_U2,23050587,576.264675
Ch21,Ch21_U2,23050588,576.2647
Ch54,Ch54_U3,23050590,576.26475
Ch16,Ch16_U2,23050600,576.265
Ch30,Ch30_U1,23050608,576.2652
Ch30,Ch30_U2,23050690,576.26725
Ch51,Ch51_U1,23050766,576.26915
Ch30,Ch30_U1,23050806,576.27015
Ch51,Ch51_U1,23050807,576.270175
Ch26,Ch26_U2,23050809,576.270225
Ch0,Ch0_U1,23050845,576.271125
Ch44,Ch44_U1,23050996,576.2749
Ch0,Ch0_U1,23051058,576.27645
Ch30,Ch30_U2,23051063,576.276575
Ch26,Ch26_U4,23051068,576.2767
Ch26,Ch26_U2,23051276,576.2819
Ch30,Ch30_U2,23051482,576.28705
Ch54,Ch54_U3,23051517,576.287925
Ch54,Ch54_U3,23051729,576.293225
Ch8,Ch8_U2,23051753,576.293825
Ch30,Ch30_U2,23051764,576.2941
Ch26,Ch26_U3,23051769,576.294225
Ch22,Ch22_U1,23051770,576.29425
Ch0,Ch0_U1,23051785,576.294625
Ch54,Ch54_U3,23051898,576.29745
Ch31,Ch31_U2,23051994,576.29985
Ch22,Ch22_U1,23052038,576.30095
Ch54,Ch54_U2,23052247,576.306175
Ch30,Ch30_U2,23052382,576.30955
Ch26,Ch26_U4,23052386,576.30965
Ch54,Ch54_U3,23052651,576.316275
Ch30,Ch30_U1,23052658,576.31645
Ch0,Ch0_U1,23052661,576.316525
Ch26,Ch26_U4,23052676,576.3169
Ch54,Ch54_U3,23052846,576.32115
Ch30,Ch30_U2,23052948,576.3237
Ch54,Ch54_U2,23053127,576.328175
Ch31,Ch31_U2,23053243,576.331075
Ch26,Ch26_U2,23053401,576.335025
Ch30,Ch30_U2,23053613,576.340325
Ch31,Ch31_U1,23053672,576.3418
Ch26,Ch26_U2,23053688,576.3422
Ch30,Ch30_U2,23054006,576.35015
Ch26,Ch26_U2,23054042,576.35105
Ch54,Ch54_U3,23054066,576.35165
Ch30,Ch30_U1,23054239,576.355975
Ch54,Ch54_U2,23054426,576.36065
Ch54,Ch54_U3,23054786,576.36965
Ch26,Ch26_U4,23055442,576.38605
Ch31,Ch31_U2,23055480,576.387
Ch54,Ch54_U2,23055550,576.38875
Ch54,Ch54_U2,23056017,576.400425
Ch30,Ch30_U2,23056030,576.40075
Ch30,Ch30_U2,23056674,576.41685
Ch54,Ch54_U3,23057430,576.43575
Ch52,Ch52_U2,23057635,576.440875
Ch52,Ch52_U2,23058342,576.45855
Ch30,Ch30_U1,23058533,576.463325
Ch31,Ch31_U2,23058539,576.463475
Ch20,Ch20_U1,23120116,578.0029
Ch6,Ch6_U2,23120153,578.003825
Ch18,Ch18_U1,23120194,578.00485
Ch19,Ch19_U4,23120209,578.005225
Ch19,Ch19_U2,23120229,578.005725
Ch0,Ch0_U1,23120231,578.005775
Ch26,Ch26_U2,23120245,578.006125
Ch13,Ch13_U1,23120250,578.00625
Ch20,Ch20_U2,23120252,578.0063
Ch32,Ch32_U3,23120254,578.00635
Ch12,Ch12_U1,23120263,578.006575
Ch26,Ch26_U2,23120271,578.006775
Ch13,Ch13_U2,23120279,578.006975
Ch8,Ch8_U2,23120280,578.007
Ch6,Ch6_U2,23120283,578.007075
Ch31,Ch31_U1,23120286,578.00715
Ch20,Ch20_U3,23120289,578.007225
Ch32,Ch32_U1,23120291,578.007275
Ch0,Ch0_U1,23120293,578.007325
Ch8,Ch8_U2,23120293,578.007325
Ch12,Ch12_U1,23120296,578.0074
Ch52,Ch52_U1,23120300,578.0075
Ch26,Ch26_U1,23120307,578.007675
Ch34,Ch34_U1,23120309,578.007725
Ch51,Ch51_U1,23120310,578.00775
Ch0,Ch0_U1,23120317,578.007925
Ch8,Ch8_U2,23120317,578.007925
Ch26,Ch26_U2,23120317,578.007925
Ch29,Ch29_U2,23120322,578.00805
Ch54,Ch54_U3,23120328,578.0082
Ch38,Ch38_U1,23120334,578.00835
Ch18,Ch18_U2,23120336,578.0084
Ch3,Ch3_U1,23120337,578.008425
Ch5,Ch5_U1,23120342,578.00855
Ch30,Ch30_U2,23120347,578.008675
Ch7,Ch7_U1,23120347,578.008675
Ch0,Ch0_U1,23120347,578.008675
Ch37,Ch37_U1,23120358,578.00895
Ch36,Ch36_U2,23120359,578.008975
Ch19,Ch19_U3,23120361,578.009025
Ch51,Ch51_U1,23120370,578.00925
Ch0,Ch0_U1,23120373,578.009325
Ch36,Ch36_U2,23120373,578.009325
Ch29,Ch29_U2,23120377,578.009425
Ch8,Ch8_U2,23120386,578.00965
Ch29,Ch29_U1,23120391,578.009775
Ch54,Ch54_U2,23120393,578.009825
Ch20,Ch20_U4,23120397,578.009925
Ch38,Ch38_U4,23120399,578.009975
Ch47,Ch47_U1,23120404,578.0101
Ch26,Ch26_U4,23120405,578.010125
Ch30,Ch30_U2,23120405,578.010125
Ch29,Ch29_U4,23120409,578.010225
Ch52,Ch52_U5,23120428,578.0107
Ch12,Ch12_U1,23120448,578.0112
Ch0,Ch0_U1,23120456,578.0114
Ch51,Ch51_U1,23120457,578.011425
Ch10,Ch10_U2,23120468,578.0117
Ch51,Ch51_U1,23120490,578.01225
Ch26,Ch26_U4,23120495,578.012375
Ch51,Ch51_U1,23120502,578.01255
Ch44,Ch44_U1,23120521,578.013025
Ch3,Ch3_U1,23120522,578.01305
Ch5,Ch5_U1,23120530,578.01325
Ch54,Ch54_U1,23120534,578.01335
Ch31,Ch31_U2,23120535,578.013375
Ch47,Ch47_U2,23120538,578.01345
Ch55,Ch55_U1,23120538,578.01345
Ch6,Ch6_U2,23120539,578.013475
Ch30,Ch30_U1,23120539,578.013475
Ch26,Ch26_U5,23120544,578.0136
Ch36,Ch36_U2,23120547,578.013675
Ch51,Ch51_U1,23120558,578.01395
Ch8,Ch8_U1,23120565,578.014125
Ch51,Ch51_U1,23120579,578.014475
Ch51,Ch51_U1,23120592,578.0148
Ch21,Ch21_U1,23120596,578.0149
Ch12,Ch12_U1,23120611,578.015275
Ch16,Ch16_U1,23120614,578.01535
Ch52,Ch52_U5,23120614,578.01535
Ch0,Ch0_U1,23120616,578.0154
Ch6,Ch6_U1,23120616,578.0154
Ch30,Ch30_U1,23120632,578.0158
Ch36,Ch36_U4,23120652,578.0163
Ch37,Ch37_U1,23120653,578.016325
Ch30,Ch30_U2,23120683,578.017075
Ch26,Ch26_U2,23120688,578.0172
Ch0,Ch0_U1,23120696,578.0174
Ch51,Ch51_U1,23120707,578.017675
Ch51,Ch51_U1,23120719,578.017975
Ch54,Ch54_U3,23120730,578.01825
Ch30,Ch30_U2,23120761,578.019025
Ch30,Ch30_U2,23120781,578.019525
Ch0,Ch0_U1,23120782,578.01955
Ch51,Ch51_U1,23120786,578.01965
Ch52,Ch52_U2,23120828,578.0207
Ch36,Ch36_U2,23120831,578.020775
Ch30,Ch30_U2,23120849,578.021225
Ch55,Ch55_U1,23120855,578.021375
Ch31,Ch31_U2,23120855,578.021375
Ch0,Ch0_U1,23120856,578.0214
Ch36,Ch36_U1,23120878,578.02195
Ch30,Ch30_U1,23120916,578.0229
Ch51,Ch51_U1,23120917,578.022925
Ch30,Ch30_U2,23120929,578.023225
Ch51,Ch51_U1,23120943,578.023575
Ch0,Ch0_U1,23120965,578.024125
Ch30,Ch30_U2,23120972,578.0243
Ch51,Ch51_U1,23120976,578.0244
Ch31,Ch31_U1,23120979,578.024475
Ch36,Ch36_U1,23121049,578.026225
Ch51,Ch51_U1,23121086,578.02715
Ch0,Ch0_U1,23121118,578.02795
Ch36,Ch36_U2,23121195,578.029875
Ch30,Ch30_U2,23121218,578.03045
Ch0,Ch0_U1,23121306,578.03265
Ch30,Ch30_U2,23121379,578.034475
Ch36,Ch36_U2,23121382,578.03455
Ch36,Ch36_U2,23121397,578.034925
Ch36,Ch36_U2,23121539,578.038475
Ch30,Ch30_U2,23121548,578.0387
Ch54,Ch54_U2,23121573,578.039325
Ch31,Ch31_U1,23121598,578.03995
Ch26,Ch26_U4,23121618,578.04045
Ch36,Ch36_U2,23121738,578.04345
Ch54,Ch54_U3,23121744,578.0436
Ch26,Ch26_U4,23121774,578.04435
Ch51,Ch51_U1,23121776,578.0444
Ch54,Ch54_U2,23121848,578.0462
Ch21,Ch21_U2,23121923,578.048075
Ch36,Ch36_U1,23121944,578.0486
Ch31,Ch31_U1,23121955,578.048875
Ch29,Ch29_U2,23121967,578.049175
Ch26,Ch26_U2,23121979,578.049475
Ch0,Ch0_U1,23121994,578.04985
Ch54,Ch54_U2,23122008,578.0502
Ch0,Ch0_U1,23122040,578.051
Ch51,Ch51_U1,23122190,578.05475
Ch36,Ch36_U2,23122204,578.0551
Ch51,Ch51_U1,23122206,578.05515
Ch22,Ch22_U1,23122218,578.05545
Ch21,Ch21_U2,23122219,578.055475
Ch51,Ch51_U1,23122219,578.055475
Ch54,Ch54_U2,23122239,578.055975
Ch8,Ch8_U2,23122270,578.05675
Ch22,Ch22_U2,23122406,578.06015
Ch51,Ch51_U1,23122429,578.060725
Ch31,Ch31_U1,23122438,578.06095
Ch44,Ch44_U1,23122442,578.06105
Ch30,Ch30_U2,23122444,578.0611
Ch51,Ch51_U1,23122447,578.061175
Ch36,Ch36_U2,23122451,578.061275
Ch54,Ch54_U2,23122531,578.063275
Ch51,Ch51_U1,23122628,578.0657
Ch16,Ch16_U1,23122632,578.0658
Ch30,Ch30_U2,23122636,578.0659
Ch31,Ch31_U2,23122642,578.06605
Ch36,Ch36_U2,23122643,578.066075
Ch26,Ch26_U2,23122671,578.066775
Ch21,Ch21_U2,23122686,578.06715
Ch52,Ch52_U3,23122701,578.067525
Ch54,Ch54_U3,23122702,578.06755
Ch22,Ch22_U1,23122704,578.0676
Ch30,Ch30_U2,23122713,578.067825
Ch0,Ch0_U1,23122714,578.06785
Ch54,Ch54_U3,23122799,578.069975
Ch30,Ch30_U1,23122855,578.071375
Ch54,Ch54_U2,23122938,578.07345
Ch30,Ch30_U2,23122941,578.073525
Ch16,Ch16_U1,23123195,578.079875
Ch30,Ch30_U1,23123214,578.08035
Ch0,Ch0_U1,23123249,578.081225
Ch51,Ch51_U1,23123293,578.082325
Ch30,Ch30_U2,23123395,578.084875
Ch26,Ch26_U4,23123412,578.0853
Ch0,Ch0_U1,23123453,578.086325
Ch54,Ch54_U2,23123683,578.092075
Ch26,Ch26_U4,23123684,578.0921
Ch0,Ch0_U1,23123716,578.0929
Ch30,Ch30_U2,23123719,578.092975
Ch22,Ch22_U1,23123753,578.093825
Ch30,Ch30_U1,23123951,578.098775
Ch51,Ch51_U1,23123961,578.099025
Ch26,Ch26_U4,23124014,578.10035
Ch54,Ch54_U2,23124197,578.104925
Ch30,Ch30_U2,23124622,578.11555
Ch54,Ch54_U2,23124652,578.1163
Ch26,Ch26_U4,23124672,578.1168
Ch30,Ch30_U2,23124928,578.1232
Ch30,Ch30_U1,23124959,578.123975
Ch54,Ch54_U2,23125129,578.128225
Ch26,Ch26_U4,23125237,578.130925
Ch54,Ch54_U3,23125280,578.132
Ch30,Ch30_U1,23125306,578.13265
Ch54,Ch54_U2,23125504,578.1376
Ch26,Ch26_U2,23125654,578.14135
Ch30,Ch30_U2,23125700,578.1425
Ch31,Ch31_U2,23125707,578.142675
Ch54,Ch54_U3,23126075,578.151875
Ch30,Ch30_U2,23126582,578.16455
Ch54,Ch54_U2,23126922,578.17305
Ch30,Ch30_U1,23127000,578.175
Ch30,Ch30_U1,23127450,578.18625
Ch26,Ch26_U4,23127531,578.188275
Ch54,Ch54_U3,23127648,578.1912
Ch54,Ch54_U2,23128137,578.203425
Ch52,Ch52_U2,23128415,578.210375
Ch54,Ch54_U3,23128688,578.2172
Ch52,Ch52_U2,23128980,578.2245
Ch26,Ch26_U2,23129451,578.236275
Ch52,Ch52_U2,23129574,578.23935
Ch52,Ch52_U2,23130215,578.255375
Ch20,Ch20_U1,23196021,579.900525
Ch19,Ch19_U1,23196124,579.9031
Ch18,Ch18_U1,23196124,579.9031
Ch20,Ch20_U2,23196133,579.903325
Ch0,Ch0_U1,23196147,579.903675
Ch26,Ch26_U2,23196159,579.903975
Ch13,Ch13_U1,23196168,579.9042
Ch32,Ch32_U3,23196168,579.9042
Ch6,Ch6_U2,23196171,579.904275
Ch30,Ch30_U1,23196175,579.904375
Ch31,Ch31_U1,23196181,579.904525
Ch26,Ch26_U2,23196183,579.904575
Ch0,Ch0_U1,23196188,579.9047
Ch20,Ch20_U3,23196191,579.904775
Ch12,Ch12_U1,23196192,579.9048
Ch32,Ch32_U1,23196196,579.9049
Ch34,Ch34_U1,23196202,579.90505
Ch12,Ch12_U1,23196204,579.9051
Ch29,Ch29_U2,23196207,579.905175
Ch26,Ch26_U2,23196209,579.905225
Ch8,Ch8_U2,23196211,579.905275
Ch0,Ch0_U1,23196212,579.9053
Ch54,Ch54_U2,23196212,579.9053
Ch22,Ch22_U1,23196214,579.90535
Ch26,Ch26_U2,23196222,579.90555
Ch54,Ch54_U2,23196225,579.905625
Ch53,Ch53_U1,23196225,579.905625
Ch8,Ch8_U2,23196227,579.905675
Ch5,Ch5_U1,23196228,579.9057
Ch38,Ch38_U1,23196229,579.905725
Ch26,Ch26_U1,23196231,579.905775
Ch51,Ch51_U1,23196234,579.90585
Ch7,Ch7_U1,23196236,579.9059
Ch19,Ch19_U4,23196236,579.9059
Ch52,Ch52_U1,23196237,579.905925
Ch30,Ch30_U1,23196238,579.90595
Ch31,Ch31_U2,23196245,579.906125
Ch8,Ch8_U1,23196249,579.906225
Ch3,Ch3_U1,23196250,579.90625
Ch36,Ch36_U2,23196253,579.906325
Ch0,Ch0_U1,23196254,579.90635
Ch51,Ch51_U1,23196254,579.90635
Ch2,Ch2_U1,23196259,579.906475
Ch20,Ch20_U4,23196262,579.90655
Ch37,Ch37_U1,23196266,579.90665
Ch20,Ch20_U2,23196279,579.906975
Ch36,Ch36_U2,23196281,579.907025
Ch52,Ch52_U6,23196283,579.907075
Ch29,Ch29_U1,23196293,579.907325
Ch47,Ch47_U1,23196299,579.907475
Ch44,Ch44_U1,23196299,579.907475
Ch29,Ch29_U2,23196300,579.9075
Ch6,Ch6_U1,23196303,579.907575
Ch30,Ch30_U1,23196304,579.9076
Ch36,Ch36_U2,23196305,579.907625
Ch0,Ch0_U1,23196307,579.907675
Ch12,Ch12_U1,23196311,579.907775
Ch37,Ch37_U1,23196318,579.90795
Ch6,Ch6_U2,23196319,579.907975
Ch8,Ch8_U2,23196323,579.908075
Ch37,Ch37_U1,23196334,579.90835
Ch12,Ch12_U1,23196337,579.908425
Ch8,Ch8_U1,23196345,579.908625
Ch44,Ch44_U1,23196359,579.908975
Ch30,Ch30_U1,23196378,579.90945
Ch51,Ch51_U1,23196380,579.9095
Ch0,Ch0_U1,23196392,579.9098
Ch52,Ch52_U3,23196392,579.9098
Ch51,Ch51_U1,23196406,579.91015
Ch0,Ch0_U1,23196416,579.9104
Ch8,Ch8_U2,23196422,579.91055
Ch38,Ch38_U3,23196425,579.910625
Ch26,Ch26_U4,23196437,579.910925
Ch30,Ch30_U1,23196440,579.911
Ch47,Ch47_U2,23196444,579.9111
Ch54,Ch54_U1,23196460,579.9115
Ch36,Ch36_U2,23196469,579.911725
Ch0,Ch0_U1,23196489,579.912225
Ch16,Ch16_U1,23196493,579.912325
Ch40,Ch40_U1,23196497,579.912425
Ch6,Ch6_U2,23196508,579.9127
Ch21,Ch21_U1,23196512,579.9128
Ch35,Ch35_U1,23196518,579.91295
Ch30,Ch30_U1,23196522,579.91305
Ch55,Ch55_U1,23196525,579.913125
Ch51,Ch51_U1,23196532,579.9133
Ch8,Ch8_U1,23196533,579.913325
Ch26,Ch26_U2,23196560,579.914
Ch31,Ch31_U1,23196575,579.914375
Ch51,Ch51_U1,23196576,579.9144
Ch55,Ch55_U1,23196578,579.91445
Ch51,Ch51_U1,23196614,579.91535
Ch31,Ch31_U1,23196626,579.91565
Ch8,Ch8_U1,23196627,579.915675
Ch21,Ch21_U2,23196648,579.9162
Ch38,Ch38_U3,23196650,579.91625
Ch36,Ch36_U2,23196672,579.9168
Ch51,Ch51_U1,23196676,579.9169
Ch36,Ch36_U2,23196695,579.917375
Ch51,Ch51_U1,23196704,579.9176
Ch0,Ch0_U1,23196724,579.9181
Ch51,Ch51_U1,23196737,579.918425
Ch36,Ch36_U1,23196758,579.91895
Ch40,Ch40_U1,23196824,579.9206
Ch36,Ch36_U2,23196872,579.9218
Ch36,Ch36_U1,23196887,579.922175
Ch36,Ch36_U2,23197024,579.9256
Ch0,Ch0_U1,23197027,579.925675
Ch0,Ch0_U1,23197447,579.936175
Ch54,Ch54_U3,23197554,579.93885
Ch30,Ch30_U2,23197608,579.9402
Ch30,Ch30_U1,23197676,579.9419
Ch54,Ch54_U3,23197712,579.9428
Ch21,Ch21_U2,23197790,579.94475
Ch30,Ch30_U1,23197834,579.94585
Ch31,Ch31_U2,23197862,579.94655
Ch26,Ch26_U2,23197863,579.946575
Ch51,Ch51_U1,23197865,579.946625
Ch38,Ch38_U3,23197877,579.946925
Ch51,Ch51_U1,23197895,579.947375
Ch54,Ch54_U3,23197932,579.9483
Ch26,Ch26_U2,23198081,579.952025
Ch30,Ch30_U2,23198099,579.952475
Ch0,Ch0_U1,23198111,579.952775
Ch54,Ch54_U3,23198195,579.954875
Ch36,Ch36_U2,23198282,579.95705
Ch51,Ch51_U1,23198287,579.957175
Ch54,Ch54_U2,23198302,579.95755
Ch30,Ch30_U2,23198314,579.95785
Ch26,Ch26_U2,23198320,579.958
Ch31,Ch31_U2,23198322,579.95805
Ch36,Ch36_U1,23198327,579.958175
Ch0,Ch0_U1,23198339,579.958475
Ch54,Ch54_U2,23198353,579.958825
Ch54,Ch54_U3,23198392,579.9598
Ch54,Ch54_U3,23198533,579.963325
Ch8,Ch8_U2,23198552,579.9638
Ch30,Ch30_U2,23198552,579.9638
Ch0,Ch0_U1,23198573,579.964325
Ch30,Ch30_U2,23198691,579.967275
Ch30,Ch30_U2,23199004,579.9751
Ch31,Ch31_U2,23199009,579.975225
Ch26,Ch26_U4,23199202,579.98005
Ch51,Ch51_U1,23199211,579.980275
Ch30,Ch30_U1,23199214,579.98035
Ch31,Ch31_U1,23199265,579.981625
Ch0,Ch0_U1,23199289,579.982225
Ch54,Ch54_U3,23199460,579.9865
Ch26,Ch26_U2,23199495,579.987375
Ch30,Ch30_U2,23199518,579.98795
Ch0,Ch0_U1,23199727,579.993175
Ch54,Ch54_U2,23199738,579.99345
Ch30,Ch30_U1,23199766,579.99415
Ch54,Ch54_U3,23199879,579.996975
Ch26,Ch26_U4,23199950,579.99875
Ch30,Ch30_U2,23200045,580.001125
Ch26,Ch26_U4,23200172,580.0043
Ch54,Ch54_U3,23200291,580.007275
Ch26,Ch26_U4,23200318,580.00795
Ch30,Ch30_U2,23200333,580.008325
Ch22,Ch22_U1,23200350,580.00875
Ch26,Ch26_U2,23200504,580.0126
Ch30,Ch30_U1,23200549,580.013725
Ch54,Ch54_U2,23200601,580.015025
Ch26,Ch26_U4,23200635,580.015875
Ch54,Ch54_U2,23200855,580.021375
Ch51,Ch51_U1,23200891,580.022275
Ch30,Ch30_U2,23201126,580.02815
Ch54,Ch54_U2,23201138,580.02845
Ch26,Ch26_U2,23201168,580.0292
Ch54,Ch54_U2,23201355,580.033875
Ch26,Ch26_U2,23201521,580.038025
Ch30,Ch30_U1,23201524,580.0381
Ch31,Ch31_U1,23201594,580.03985
Ch54,Ch54_U3,23201624,580.0406
Ch30,Ch30_U1,23201887,580.047175
Ch54,Ch54_U3,23201898,580.04745
Ch54,Ch54_U2,23202232,580.0558
Ch31,Ch31_U1,23202255,580.056375
Ch30,Ch30_U2,23202322,580.05805
Ch26,Ch26_U2,23202341,580.058525
Ch30,Ch30_U2,23202725,580.068125
Ch26,Ch26_U2,23202799,580.069975
Ch54,Ch54_U3,23202887,580.072175
Ch26,Ch26_U2,23203248,580.0812
Ch54,Ch54_U3,23203292,580.0823
Ch26,Ch26_U2,23203685,580.092125
Ch31,Ch31_U1,23203726,580.09315
Ch54,Ch54_U3,23203754,580.09385
Ch26,Ch26_U2,23204150,580.10375
Ch54,Ch54_U2,23204302,580.10755
Ch8,Ch8_U2,23204752,580.1188
Ch52,Ch52_U2,23205060,580.1265
Ch26,Ch26_U4,23205505,580.137625
Ch52,Ch52_U2,23205630,580.14075
Ch30,Ch30_U2,23205932,580.1483
Ch31,Ch31_U1,23205939,580.148475
Ch52,Ch52_U2,23206203,580.155075
Ch30,Ch30_U1,23206540,580.1635
Ch54,Ch54_U2,23206883,580.172075
Ch52,Ch52_U2,23206951,580.173775
Ch20,Ch20_U1,23275194,581.87985
Ch19,Ch19_U1,23275295,581.882375
Ch18,Ch18_U1,23275298,581.88245
Ch20,Ch20_U2,23275304,581.8826
Ch0,Ch0_U1,23275323,581.883075
Ch26,Ch26_U4,23275332,581.8833
Ch0,Ch0_U1,23275335,581.883375
Ch13,Ch13_U1,23275346,581.88365
Ch30,Ch30_U1,23275351,581.883775
Ch20,Ch20_U3,23275356,581.8839
Ch6,Ch6_U2,23275357,581.883925
Ch26,Ch26_U2,23275357,581.883925
Ch31,Ch31_U2,23275357,581.883925
Ch12,Ch12_U1,23275364,581.8841
Ch6,Ch6_U1,23275375,581.884375
Ch34,Ch34_U1,23275379,581.884475
Ch29,Ch29_U4,23275379,581.884475
Ch32,Ch32_U1,23275380,581.8845
Ch0,Ch0_U1,23275382,581.88455
Ch12,Ch12_U1,23275392,581.8848
Ch51,Ch51_U1,23275392,581.8848
Ch26,Ch26_U2,23275395,581.884875
Ch5,Ch5_U1,23275397,581.884925
Ch30,Ch30_U1,23275410,581.88525
Ch38,Ch38_U1,23275410,581.88525
Ch54,Ch54_U2,23275412,581.8853
Ch8,Ch8_U2,23275412,581.8853
Ch19,Ch19_U5,23275412,581.8853
Ch7,Ch7_U1,23275417,581.885425
Ch31,Ch31_U2,23275419,581.885475
Ch3,Ch3_U1,23275425,581.885625
Ch52,Ch52_U1,23275425,581.885625
Ch8,Ch8_U2,23275426,581.88565
Ch19,Ch19_U5,23275426,581.88565
Ch0,Ch0_U1,23275428,581.8857
Ch51,Ch51_U1,23275432,581.8858
Ch36,Ch36_U2,23275433,581.885825
Ch6,Ch6_U2,23275452,581.8863
Ch52,Ch52_U3,23275452,581.8863
Ch20,Ch20_U4,23275455,581.886375
Ch51,Ch51_U1,23275456,581.8864
Ch26,Ch26_U2,23275471,581.886775
Ch20,Ch20_U4,23275472,581.8868
Ch52,Ch52_U2,23275480,581.887
Ch54,Ch54_U2,23275480,581.887
Ch31,Ch31_U1,23275486,581.88715
Ch47,Ch47_U1,23275490,581.88725
Ch6,Ch6_U2,23275492,581.8873
Ch36,Ch36_U2,23275497,581.887425
Ch35,Ch35_U1,23275504,581.8876
Ch53,Ch53_U1,23275504,581.8876
Ch22,Ch22_U2,23275507,581.887675
Ch20,Ch20_U4,23275509,581.887725
Ch52,Ch52_U2,23275515,581.887875
Ch51,Ch51_U1,23275517,581.887925
Ch12,Ch12_U1,23275530,581.88825
Ch30,Ch30_U2,23275534,581.88835
Ch31,Ch31_U2,23275534,581.88835
Ch8,Ch8_U1,23275543,581.888575
Ch54,Ch54_U2,23275545,581.888625
Ch0,Ch0_U1,23275549,581.888725
Ch36,Ch36_U2,23275549,581.888725
